Time,S4_Humidity,S4_Temperature,S6_Humidity,S6_Temperature,S12_Humidity,S12_Temperature,S18_Humidity,S18_Temperature,S19_Humidity,S19_Temperature,S24_Humidity,S24_Temperature,S25_Humidity,S25_Temperature,S26_Humidity,S26_Temperature
17:58:59,52.1,71.6,53.2,71.1,52.2,71.6,52.5,71.6,53.7,71.2,53.6,71.4,52.4,71.2,52.4,71.8
17:59:19,52.5,71.1,53.2,71.1,52.1,71.4,52.1,71.4,53.7,71.2,53.7,71.2,52.3,71.2,52.5,71.4
17:59:56,52.5,70.9,53.2,71.1,52.1,71.4,52.1,71.4,53.7,71.2,53.8,71.4,52.3,71.2,52.4,71.6
18:00:14,52.4,71.1,53.1,71.1,52.0,71.4,52.1,71.2,53.7,71.2,53.7,71.2,52.3,71.2,52.4,71.6
18:00:33,52.4,70.9,53.1,71.1,51.9,71.4,52.1,71.4,53.7,71.2,53.8,71.2,52.2,71.2,52.2,71.6
18:00:53,52.4,71.1,53.0,71.1,51.9,71.4,52.0,71.2,53.7,71.4,53.7,71.2,52.2,71.2,52.2,71.6
18:01:18,52.5,70.9,53.0,71.1,51.9,71.4,52.0,71.4,53.6,71.2,53.8,71.2,52.2,71.2,52.2,71.6
18:01:38,52.4,70.9,53.0,71.1,51.8,71.4,51.9,71.4,53.6,71.2,53.7,71.2,52.1,71.2,52.2,71.6
18:02:03,52.4,70.9,53.0,71.1,51.8,71.4,52.0,71.4,53.6,71.2,53.7,71.2,52.1,71.2,52.3,71.4
18:02:25,52.5,70.7,53.0,71.1,51.8,71.4,51.9,71.4,53.6,71.2,53.8,71.2,52.1,71.2,52.3,71.6
18:02:50,52.5,70.7,53.0,71.1,51.7,71.4,51.9,71.2,53.6,71.2,53.7,71.1,52.1,71.2,52.1,71.4
18:03:02,52.4,70.9,53.0,70.9,51.8,71.4,51.9,71.2,53.6,71.2,53.8,71.2,52.1,71.2,52.1,71.6
18:03:19,52.6,71.1,53.0,70.9,51.7,71.4,51.9,71.2,53.5,71.2,53.7,71.2,52.1,71.2,52.1,71.6
18:03:34,52.6,71.1,53.1,71.1,51.7,71.4,51.9,71.2,53.6,71.2,53.9,71.1,52.0,71.2,52.0,71.4
18:04:04,52.4,71.4,53.1,71.1,51.6,71.4,51.9,71.2,53.6,71.2,53.9,71.2,52.1,71.2,52.1,71.4
18:04:16,52.1,71.6,53.1,71.1,51.7,71.4,51.9,71.2,53.7,71.2,53.8,71.2,52.2,71.2,52.2,71.4
18:04:44,52.1,71.6,53.4,71.1,51.8,71.4,51.9,71.2,53.7,71.2,53.8,71.2,52.2,71.2,52.2,71.4
18:05:06,52.0,72.0,53.6,71.1,51.9,71.4,52.2,71.2,54.0,71.2,53.9,71.2,52.2,71.2,52.2,71.4
18:05:26,52.0,72.0,53.5,71.1,52.0,71.4,52.4,71.2,54.0,71.2,53.9,71.2,52.3,71.4,52.3,71.4
18:05:53,51.9,72.3,53.6,71.1,52.0,71.4,52.4,71.2,53.9,71.2,53.9,71.4,52.2,71.4,52.3,71.4
18:06:11,51.9,72.5,53.9,71.2,52.1,71.4,52.6,71.2,54.2,71.2,53.9,71.4,52.2,71.4,52.5,71.6
18:06:30,51.9,72.5,53.9,71.2,52.3,71.4,52.7,71.4,54.1,71.4,54.0,71.4,52.2,71.6,52.5,71.6
18:06:55,51.8,72.7,53.9,71.2,52.3,71.4,52.9,71.2,54.3,71.4,53.9,71.4,52.2,71.6,52.6,71.4
18:07:18,51.8,72.9,54.2,71.4,52.3,71.4,53.2,71.2,54.2,71.4,54.0,71.4,52.2,71.6,52.7,71.4
18:07:32,51.7,72.9,54.1,71.4,52.4,71.4,53.3,71.4,54.2,71.6,53.9,71.4,52.2,71.8,52.7,71.6
18:08:00,51.8,73.2,54.5,71.4,52.5,71.4,53.6,71.4,54.5,71.6,53.9,71.6,52.2,72.0,52.8,71.6
18:08:14,51.5,73.4,54.5,71.6,52.6,71.4,53.6,71.4,54.5,71.6,53.9,71.8,52.2,72.0,52.9,71.6
18:08:44,51.4,73.8,54.5,71.6,52.8,71.6,53.9,71.4,54.5,71.6,53.9,71.8,52.2,72.0,53.1,71.6
18:09:04,51.3,73.9,54.6,71.6,52.8,71.6,53.9,71.4,54.6,71.6,53.9,71.8,52.2,72.1,53.2,71.6
18:09:37,51.3,73.9,54.8,71.6,53.0,71.6,54.2,71.4,54.6,71.6,53.9,72.0,52.1,72.1,53.2,71.6
18:09:51,51.2,74.1,54.9,71.6,53.0,71.6,54.2,71.4,54.6,71.6,54.0,72.0,52.2,72.3,53.3,71.6
18:10:14,51.2,74.1,55.0,71.8,53.0,71.6,54.4,71.6,54.6,71.8,54.0,72.1,52.2,72.3,53.4,71.6
18:10:33,51.2,74.3,55.0,71.8,53.1,71.6,54.5,71.6,54.6,71.8,54.0,72.3,52.2,72.5,53.5,71.6
18:10:48,51.3,74.5,55.2,71.8,53.2,71.6,54.5,71.6,54.7,71.8,54.0,72.1,52.2,72.5,53.5,71.8
18:11:03,51.0,74.7,55.4,72.0,53.3,71.8,54.5,71.6,54.8,72.0,54.0,72.3,52.2,72.7,53.6,71.6
18:11:33,51.0,74.8,55.3,72.0,53.4,71.8,54.7,71.6,54.8,72.0,54.0,72.3,52.2,72.7,53.8,71.6
18:11:53,51.0,74.8,55.4,72.1,53.4,71.8,54.8,71.6,54.8,71.8,54.0,72.3,52.2,72.7,53.8,71.8
18:12:10,51.0,75.0,55.5,72.1,53.5,71.8,54.8,71.6,54.9,72.0,54.0,72.3,52.2,72.9,53.9,71.8
18:12:35,51.0,75.0,55.4,72.1,53.5,71.8,55.1,51.8,54.9,72.0,54.0,72.5,52.2,72.9,53.9,71.8
18:12:47,51.0,75.2,55.6,72.3,53.7,72.0,55.2,71.6,54.9,72.0,53.9,72.7,52.2,73.0,54.0,71.8
18:13:09,51.0,75.4,55.6,72.3,53.7,72.0,55.3,71.8,55.0,72.0,54.0,72.7,52.2,72.9,54.0,71.8
18:13:32,50.9,75.4,55.6,72.3,53.9,72.0,55.3,71.8,55.0,72.0,54.0,72.7,52.2,73.0,54.1,71.8
18:14:02,50.7,75.6,55.6,72.3,53.9,72.0,55.4,71.8,55.0,72.0,54.0,72.7,52.2,73.0,54.1,72.0
18:14:16,50.7,75.7,55.6,72.5,53.9,72.0,55.4,71.8,55.1,72.0,54.0,72.9,52.2,73.0,54.2,72.0
18:14:29,50.6,75.7,55.7,72.5,54.1,72.0,55.4,71.8,55.1,72.1,54.0,72.9,52.2,73.2,54.2,72.0
